"CIK","Uri","AccessionNumber","FileName","OutFile","FilingDate","ReportDate","AcceptanceDateTime","Act","Form","FileNumber","FilmNumber","Items","Core_type","Size","IsXBRL","IsInlineXBRL","PrimaryDocument","PrimaryDocDescription"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297125000090/0000072971-25-000090.txt","0000072971-25-000090","0000072971-25-000090.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297125000090/0000072971-25-000090.txt","2025-03-19","2024-12-31","3/19/2025 8:14:41 PM","34","DEF 14A","001-02979","25752912","","XBRL","31858370","1","1","wfc-20250317.htm","DEF 14A"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297125000085/0000072971-25-000085.txt","0000072971-25-000085","0000072971-25-000085.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297125000085/0000072971-25-000085.txt","2025-03-17","2025-03-17","3/17/2025 8:51:32 PM","34","8-K","001-02979","25745297","8.01,9.01","XBRL","265915","1","1","wfc-20250317.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312525052942/0001193125-25-052942.txt","0001193125-25-052942","0001193125-25-052942.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312525052942/0001193125-25-052942.txt","2025-03-12","","3/12/2025 8:19:12 PM","34","DEFA14A","001-09718","25732004","","DEFA14A","179885","0","0","d889589ddefa14a.htm","DEFA14A"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312525052937/0001193125-25-052937.txt","0001193125-25-052937","0001193125-25-052937.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312525052937/0001193125-25-052937.txt","2025-03-12","2025-04-23","3/12/2025 8:16:20 PM","34","DEF 14A","001-09718","25731970","","XBRL","22949339","1","1","d889589ddef14a.htm","DEF 14A"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000119312525050584/0001193125-25-050584.txt","0001193125-25-050584","0001193125-25-050584.txt","./www.sec.gov/Archives/edgar/data/0000070858/000119312525050584/0001193125-25-050584.txt","2025-03-10","","3/10/2025 3:04:09 PM","34","DEFA14A","001-06523","25722595","","DEFA14A","1107211","0","0","d897280ddefa14a.htm","DEFA14A"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000119312525050582/0001193125-25-050582.txt","0001193125-25-050582","0001193125-25-050582.txt","./www.sec.gov/Archives/edgar/data/0000070858/000119312525050582/0001193125-25-050582.txt","2025-03-10","","3/10/2025 3:02:26 PM","34","DEFA14A","001-06523","25722591","","DEFA14A","1123218","0","0","d897280ddefa14a.htm","DEFA14A"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000119312525050578/0001193125-25-050578.txt","0001193125-25-050578","0001193125-25-050578.txt","./www.sec.gov/Archives/edgar/data/0000070858/000119312525050578/0001193125-25-050578.txt","2025-03-10","2025-04-22","3/10/2025 3:00:02 PM","34","DEF 14A","001-06523","25722585","","XBRL","20624679","1","1","d897280ddef14a.htm","DEF 14A"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000110465925020885/0001104659-25-020885.txt","0001104659-25-020885","0001104659-25-020885.txt","./www.sec.gov/Archives/edgar/data/0000036104/000110465925020885/0001104659-25-020885.txt","2025-03-05","","3/5/2025 9:16:19 PM","34","DEFA14A","001-06880","25711258","","DEFA14A","412919","0","0","tm252291d3_defa14a.htm","DEFA14A"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000110465925020883/0001104659-25-020883.txt","0001104659-25-020883","0001104659-25-020883.txt","./www.sec.gov/Archives/edgar/data/0000036104/000110465925020883/0001104659-25-020883.txt","2025-03-05","2025-04-15","3/5/2025 9:15:45 PM","34","DEF 14A","001-06880","25711232","","XBRL","11855592","1","1","tm252291d2_def14a.htm","DEF 14A"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000007085825000147/0000070858-25-000147.txt","0000070858-25-000147","0000070858-25-000147.txt","./www.sec.gov/Archives/edgar/data/0000070858/000007085825000147/0000070858-25-000147.txt","2025-02-28","2025-02-25","2/28/2025 9:54:48 PM","34","8-K","001-06523","25691600","5.02","XBRL","351854","1","1","bac-20250225.htm","8-K"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000007085825000139/0000070858-25-000139.txt","0000070858-25-000139","0000070858-25-000139.txt","./www.sec.gov/Archives/edgar/data/0000070858/000007085825000139/0000070858-25-000139.txt","2025-02-25","2024-12-31","2/25/2025 10:07:15 PM","34","10-K","001-06523","25664720","","XBRL","61965863","1","1","bac-20241231.htm","10-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297125000066/0000072971-25-000066.txt","0000072971-25-000066","0000072971-25-000066.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297125000066/0000072971-25-000066.txt","2025-02-25","2024-12-31","2/25/2025 9:36:31 PM","34","10-K","001-02979","25664055","","XBRL","59526320","1","1","wfc-20241231.htm","FORM 10-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000003610425000016/0000036104-25-000016.txt","0000036104-25-000016","0000036104-25-000016.txt","./www.sec.gov/Archives/edgar/data/0000036104/000003610425000016/0000036104-25-000016.txt","2025-02-21","2024-12-31","2/21/2025 9:55:07 PM","34","10-K","001-06880","25652787","","XBRL","33958931","1","1","usb-20241231.htm","10-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367625000029/0000713676-25-000029.txt","0000713676-25-000029","0000713676-25-000029.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367625000029/0000713676-25-000029.txt","2025-02-21","2025-02-14","2/21/2025 7:28:37 PM","34","8-K","001-09718","25650802","5.02","XBRL","145999","1","1","pnc-20250214.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367625000027/0000713676-25-000027.txt","0000713676-25-000027","0000713676-25-000027.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367625000027/0000713676-25-000027.txt","2025-02-21","2024-12-31","2/21/2025 5:21:08 PM","34","10-K","001-09718","25649869","","XBRL","44714652","1","1","pnc-20241231.htm","10-K"
"19617","https://www.sec.gov/Archives/edgar/data/0000019617/000001961725000270/0000019617-25-000270.txt","0000019617-25-000270","0000019617-25-000270.txt","./www.sec.gov/Archives/edgar/data/0000019617/000001961725000270/0000019617-25-000270.txt","2025-02-14","2024-12-31","2/14/2025 9:17:07 PM","34","10-K","001-05805","25629078","","XBRL","74058633","1","1","jpm-20241231.htm","10-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297125000061/0000072971-25-000061.txt","0000072971-25-000061","0000072971-25-000061.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297125000061/0000072971-25-000061.txt","2025-02-13","2025-02-13","2/13/2025 10:06:28 PM","34","8-K","001-02979","25621473","8.01,9.01","XBRL","266646","1","1","wfc-20250213.htm","FORM 8-K"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000007085825000087/0000070858-25-000087.txt","0000070858-25-000087","0000070858-25-000087.txt","./www.sec.gov/Archives/edgar/data/0000070858/000007085825000087/0000070858-25-000087.txt","2025-02-07","2025-02-07","2/7/2025 9:26:52 PM","34","8-K","001-06523","25602198","8.01","XBRL","360787","1","1","bac-20250207.htm","8-K"
"19617","https://www.sec.gov/Archives/edgar/data/0000019617/000119312525020070/0001193125-25-020070.txt","0001193125-25-020070","0001193125-25-020070.txt","./www.sec.gov/Archives/edgar/data/0000019617/000119312525020070/0001193125-25-020070.txt","2025-02-04","2025-02-03","2/4/2025 9:30:10 PM","34","8-K","001-05805","25588722","3.03,5.03,8.01,9.01","XBRL","623542","1","1","d876756d8k.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367625000013/0000713676-25-000013.txt","0000713676-25-000013","0000713676-25-000013.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367625000013/0000713676-25-000013.txt","2025-02-03","2025-01-31","2/3/2025 9:03:11 PM","34","8-K","001-09718","25582457","5.02","XBRL","146205","1","1","pnc-20250131.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312525018421/0001193125-25-018421.txt","0001193125-25-018421","0001193125-25-018421.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312525018421/0001193125-25-018421.txt","2025-01-31","2025-01-28","1/31/2025 9:30:25 PM","34","8-K","001-06880","25578757","5.02,9.01","XBRL","236038","1","1","d880786d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297125000045/0000072971-25-000045.txt","0000072971-25-000045","0000072971-25-000045.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297125000045/0000072971-25-000045.txt","2025-01-30","2025-01-28","1/30/2025 10:18:56 PM","34","8-K","001-02979","25574920","8.01","XBRL","271480","1","1","wfc-20250128.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297125000043/0000072971-25-000043.txt","0000072971-25-000043","0000072971-25-000043.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297125000043/0000072971-25-000043.txt","2025-01-30","2025-01-28","1/30/2025 10:04:02 PM","34","8-K","001-02979","25574721","5.02,9.01","XBRL","275257","1","1","wfc-20250128.htm","FORM 8-K"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000007085825000055/0000070858-25-000055.txt","0000070858-25-000055","0000070858-25-000055.txt","./www.sec.gov/Archives/edgar/data/0000070858/000007085825000055/0000070858-25-000055.txt","2025-01-29","2025-01-29","1/29/2025 10:06:28 PM","34","8-K","001-06523","25570241","5.02,9.01","XBRL","416822","1","1","bac-20250129.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367625000010/0000713676-25-000010.txt","0000713676-25-000010","0000713676-25-000010.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367625000010/0000713676-25-000010.txt","2025-01-29","2025-01-22","1/29/2025 9:05:22 PM","34","8-K","001-09718","25569346","8.01,9.01","XBRL","17934025","1","1","pnc-20250122.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312525014216/0001193125-25-014216.txt","0001193125-25-014216","0001193125-25-014216.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312525014216/0001193125-25-014216.txt","2025-01-28","2025-01-28","1/28/2025 6:30:25 PM","34","8-K","001-06880","25562805","5.02,9.01","XBRL","270395","1","1","d928449d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297125000039/0000072971-25-000039.txt","0000072971-25-000039","0000072971-25-000039.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297125000039/0000072971-25-000039.txt","2025-01-28","2025-01-28","1/28/2025 1:14:00 PM","34","8-K","001-02979","25561033","8.01,9.01","XBRL","267355","1","1","wfc-20250128.htm","FORM 8-K"
"19617","https://www.sec.gov/Archives/edgar/data/0000019617/000119312525013396/0001193125-25-013396.txt","0001193125-25-013396","0001193125-25-013396.txt","./www.sec.gov/Archives/edgar/data/0000019617/000119312525013396/0001193125-25-013396.txt","2025-01-27","2025-01-27","1/27/2025 9:36:36 PM","34","8-K","001-05805","25559588","8.01,9.01","XBRL","276682","1","1","d924480d8k.htm","8-K"
"19617","https://www.sec.gov/Archives/edgar/data/0000019617/000119312525012230/0001193125-25-012230.txt","0001193125-25-012230","0001193125-25-012230.txt","./www.sec.gov/Archives/edgar/data/0000019617/000119312525012230/0001193125-25-012230.txt","2025-01-24","2025-01-24","1/24/2025 9:28:50 PM","34","8-K","001-05805","25554555","8.01,9.01","XBRL","279296","1","1","d878108d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312525012199/0001193125-25-012199.txt","0001193125-25-012199","0001193125-25-012199.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312525012199/0001193125-25-012199.txt","2025-01-24","2025-01-24","1/24/2025 9:05:11 PM","34","8-K","001-02979","25554165","9.01","XBRL","589541","1","1","d912921d8k.htm","8-K"
"19617","https://www.sec.gov/Archives/edgar/data/0000019617/000001961725000056/0000019617-25-000056.txt","0000019617-25-000056","0000019617-25-000056.txt","./www.sec.gov/Archives/edgar/data/0000019617/000001961725000056/0000019617-25-000056.txt","2025-01-23","2025-01-21","1/23/2025 9:15:44 PM","34","8-K","001-05805","25550325","5.02","XBRL","290423","1","1","jpm-20250121.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367625000006/0000713676-25-000006.txt","0000713676-25-000006","0000713676-25-000006.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367625000006/0000713676-25-000006.txt","2025-01-23","2025-01-23","1/23/2025 1:39:52 PM","34","8-K","001-09718","25547718","5.02,9.01","XBRL","328069","1","1","pnc-20250123.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000162828025001687/0001628280-25-001687.txt","0001628280-25-001687","0001628280-25-001687.txt","./www.sec.gov/Archives/edgar/data/0000713676/000162828025001687/0001628280-25-001687.txt","2025-01-16","2025-01-16","1/16/2025 5:35:07 PM","34","8-K","001-09718","25535000","7.01,9.01","XBRL","4796974","1","1","pnc-20250116.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000003610425000005/0000036104-25-000005.txt","0000036104-25-000005","0000036104-25-000005.txt","./www.sec.gov/Archives/edgar/data/0000036104/000003610425000005/0000036104-25-000005.txt","2025-01-16","2025-01-16","1/16/2025 11:48:14 AM","34","8-K","001-06880","25534301","2.02,7.01,9.01","XBRL","9044685","1","1","usb-20250116.htm","8-K"
"70858","https://www.sec.gov/Archives/edgar/data/0000070858/000007085825000011/0000070858-25-000011.txt","0000070858-25-000011","0000070858-25-000011.txt","./www.sec.gov/Archives/edgar/data/0000070858/000007085825000011/0000070858-25-000011.txt","2025-01-16","2025-01-16","1/16/2025 11:44:40 AM","34","8-K","001-06523","25534297","2.02,7.01,9.01","XBRL","18105964","1","1","bac-20250116.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000162828025001669/0001628280-25-001669.txt","0001628280-25-001669","0001628280-25-001669.txt","./www.sec.gov/Archives/edgar/data/0000713676/000162828025001669/0001628280-25-001669.txt","2025-01-16","2025-01-16","1/16/2025 11:32:00 AM","34","8-K","001-09718","25534288","2.02,9.01","XBRL","3028853","1","1","pnc-20250116.htm","8-K"
"19617","https://www.sec.gov/Archives/edgar/data/0000019617/000001961725000042/0000019617-25-000042.txt","0000019617-25-000042","0000019617-25-000042.txt","./www.sec.gov/Archives/edgar/data/0000019617/000001961725000042/0000019617-25-000042.txt","2025-01-15","2025-01-15","1/15/2025 2:34:55 PM","34","8-K","001-05805","25531355","7.01,9.01","XBRL","3498301","1","1","jpm-20250115.htm","8-K"
"19617","https://www.sec.gov/Archives/edgar/data/0000019617/000001961725000040/0000019617-25-000040.txt","0000019617-25-000040","0000019617-25-000040.txt","./www.sec.gov/Archives/edgar/data/0000019617/000001961725000040/0000019617-25-000040.txt","2025-01-15","2025-01-15","1/15/2025 11:46:01 AM","34","8-K","001-05805","25531136","2.02,9.01","XBRL","4011487","1","1","jpm-20250115.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297125000007/0000072971-25-000007.txt","0000072971-25-000007","0000072971-25-000007.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297125000007/0000072971-25-000007.txt","2025-01-15","2025-01-15","1/15/2025 11:45:02 AM","34","8-K","001-02979","25531132","2.02,7.01,9.01","XBRL","8220659","1","1","wfc-20250115.htm","FORM 8-K"
"19617","https://www.sec.gov/Archives/edgar/data/0000019617/000119312525006009/0001193125-25-006009.txt","0001193125-25-006009","0001193125-25-006009.txt","./www.sec.gov/Archives/edgar/data/0000019617/000119312525006009/0001193125-25-006009.txt","2025-01-14","2025-01-14","1/14/2025 5:35:49 PM","34","8-K","001-05805","25528542","5.02,9.01","XBRL","283523","1","1","d919473d8k.htm","8-K"
"19617","https://www.sec.gov/Archives/edgar/data/0000019617/000001961724000660/0000019617-24-000660.txt","0000019617-24-000660","0000019617-24-000660.txt","./www.sec.gov/Archives/edgar/data/0000019617/000001961724000660/0000019617-24-000660.txt","2024-12-12","2024-12-09","12/12/2024 9:15:35 PM","34","8-K","001-05805","241545010","5.02","XBRL","653533","1","1","jpm-20241209.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312524269996/0001193125-24-269996.txt","0001193125-24-269996","0001193125-24-269996.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312524269996/0001193125-24-269996.txt","2024-12-03","2024-12-03","12/3/2024 9:57:32 PM","34","8-K","001-02979","241523507","9.01","XBRL","377251","1","1","d902889d8k.htm","8-K"
"19617","https://www.sec.gov/Archives/edgar/data/0000019617/000119312524268103/0001193125-24-268103.txt","0001193125-24-268103","0001193125-24-268103.txt","./www.sec.gov/Archives/edgar/data/0000019617/000119312524268103/0001193125-24-268103.txt","2024-11-29","2024-11-29","11/29/2024 9:16:04 PM","34","8-K","001-05805","241516544","8.01,9.01","XBRL","277761","1","1","d846552d8k.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367624000084/0000713676-24-000084.txt","0000713676-24-000084","0000713676-24-000084.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367624000084/0000713676-24-000084.txt","2024-11-08","2024-11-08","11/8/2024 7:15:28 PM","34","8-K","001-09718","241439512","2.02,9.01","XBRL","4795048","1","1","pnc-20241108.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312524252578/0001193125-24-252578.txt","0001193125-24-252578","0001193125-24-252578.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312524252578/0001193125-24-252578.txt","2024-11-07","2024-11-07","11/7/2024 11:45:34 AM","34","8-K","001-06880","241433034","7.01,9.01","XBRL","6112100","1","1","d909385d8k.htm","8-K"
